# Rime user dictionary
#@/db_name	luna_pinyin.userdb
#@/db_type	userdb
#@/rime_version	1.5.3
#@/tick	3184
#@/user_id	30b2fdae-cf15-49c1-b454-51f04700fdbe
yi si 	意思	c=2 d=0.240792 t=3184
yi xia 	一下	c=16 d=1.52676 t=3184
yi yang 	一樣	c=3 d=0.000541514 t=3184
yi zheng hang 	咦整行	c=1 d=0.00109719 t=3184
yi zhi 	一直	c=0 d=1.40203e-06 t=3184
yi zhi 	一致	c=1 d=0.0958472 t=3184
yin biao 	音標	c=1 d=0.000173384 t=3184
yin cang 	隱藏	c=3 d=0.216065 t=3184
yin hang 	銀行	c=20 d=0.620876 t=3184
yin hang xin xi 	銀行信息	c=5 d=5.96356e-05 t=3184
yin wei 	因爲	c=2 d=0.091141 t=3184
ying gai 	應該	c=3 d=0.00618351 t=3184
ying she 	映射	c=2 d=0.912286 t=3184
ying xiong 	英雄	c=1 d=0.798516 t=3184
ying yang 	營養	c=1 d=0.0129715 t=3184
yong 	用	c=1 d=0.000187505 t=3184
yong hu 	用戶	c=1 d=0.865022 t=3184
yong tu 	用途	c=2 d=0.00357186 t=3184
yong you 	擁有	c=0 d=0.00120946 t=3184
yong yu 	用於	c=1 d=0.102284 t=3184
you 	有	c=11 d=0.3413 t=3184
you cha fen 	有差分	c=1 d=0.00927902 t=3184
you cuo wu 	有錯誤	c=1 d=0.00280879 t=3184
you de shi 	有的是	c=1 d=3.29672e-05 t=3184
you dian 	有點	c=1 d=0.000347412 t=3184
you ge 	有個	c=5 d=0.0044184 t=3184
you hui che 	有回車	c=2 d=0.00598812 t=3184
you kong 	有空	c=2 d=0.324692 t=3184
you lia 	有倆	c=1 d=0.337902 t=3184
you mai yu 	有賣魚	c=1 d=0.000320701 t=3184
you mei 	又沒	c=1 d=7.17434e-06 t=3184
you mei you 	有沒有	c=1 d=0.990049 t=3184
you pai xu 	有排序	c=1 d=0.000614317 t=3184
you qian 	有錢	c=1 d=1.07565e-05 t=3184
you ren 	有人	c=0 d=1.00535e-05 t=3184
you sa 	有撒	c=1 d=0.011796 t=3184
you sha 	有啥	c=1 d=2.78852e-06 t=3184
you shang ban 	有上班	c=1 d=7.2103e-06 t=3184
you shen me 	有什麼	c=1 d=0.0043831 t=3184
you shi 	有事	c=0 d=0.0279431 t=3184
you shi zhao ni 	有事找你	c=1 d=0.280832 t=3184
you wen ti 	有問題	c=1 d=0.000497955 t=3184
you yi ge 	有一個	c=1 d=0.00101283 t=3184
you yi jian 	有意見	c=1 d=0.0350843 t=3184
you zhu shi 	有註釋	c=1 d=0.637628 t=3184
yu 	域	c=1 d=1.45197e-05 t=3184
yu 	與	c=7 d=0.817557 t=3184
yu 	魚	c=3 d=0.000598473 t=3184
yu cai hao 	預採號	c=1 d=0.179964 t=3184
yu fa 	語法	c=1 d=0.00106476 t=3184
yu ju 	語句	c=2 d=0.000321856 t=3184
yu yan 	語言	c=3 d=0.395776 t=3184
yu yan fu wu qi 	語言服務器	c=1 d=0.1836 t=3184
yuan 	源	c=1 d=0.0657067 t=3184
yuan ma 	源碼	c=1 d=0.0147724 t=3184
yuan sheng 	原生	c=1 d=1.15718e-05 t=3184
yuan sheng an zhuo 	原生安卓	c=1 d=1.03347e-05 t=3184
yue chu 	月初	c=1 d=0.20089 t=3184
yun xing 	運行	c=1 d=0.0160829 t=3184
za la 	咋啦	c=1 d=5.35444e-05 t=3184
za men 	咱們	c=1 d=0.000285862 t=3184
za yang 	咋樣	c=3 d=2.34809 t=3184
zai 	再	c=3 d=0.0269001 t=3184
zai 	在	c=9 d=1.74679 t=3184
zai bu 	在不	c=1 d=0.00511796 t=3184
zai chong qi 	再重啓	c=1 d=1.4813e-05 t=3184
zai ci 	再次	c=1 d=0.122456 t=3184
zai jia 	在家	c=2 d=0.675881 t=3184
zai jian 	再見	c=0 d=0.0329559 t=3184
zai jian ai 	再見愛	c=1 d=0.331211 t=3184
zai mang 	再忙	c=0 d=0.0923116 t=3184
zai mang sha 	再忙啥	c=1 d=0.927743 t=3184
zai na 	在哪	c=2 d=0.0316713 t=3184
zai shi shi 	再試試	c=1 d=1.72103e-05 t=3184
zan 	咱	c=0 d=0.0666977 t=3184
zan cun 	暫存	c=3 d=1.47604 t=3184
zan jiu zhi dao 	咱就知道	c=1 d=0.67032 t=3184
zao shang 	早上	c=1 d=0.0136664 t=3184
zao shang mai 	早上買	c=1 d=0.000300519 t=3184
ze 	則	c=1 d=0.00183663 t=3184
ze mo hui shi 	則莫回事	c=1 d=3.28876e-06 t=3184
zen 	怎	c=0 d=3.38891e-07 t=3184
zen mo 	怎末	c=0 d=2.28305e-07 t=3184
zen mo 	怎麼	c=7 d=1.5882 t=3184
zen mo hui shi 	怎末回事	c=4 d=0.224255 t=3184
zen mo hui shi 	怎麼回事	c=3 d=1.07896 t=3184
zen mo hui shi ne 	怎末回事呢	c=1 d=2.30599e-06 t=3184
zhan kai 	展開	c=0 d=1.20674e-06 t=3184
zhan shi 	展示	c=1 d=0.213312 t=3184
zhan tie 	粘貼	c=1 d=0.000754089 t=3184
zhang 	章	c=1 d=0.00151098 t=3184
zhang cheng yuan 	張乘源	c=1 d=0.666977 t=3184
zhang rou 	長肉	c=1 d=5.04261e-05 t=3184
zhao gui he 	赵贵和	c=1 d=0.548812 t=3184
zhao ni 	找你	c=1 d=0.34458 t=3184
zhao zhao 	找找	c=0 d=9.82903e-05 t=3184
zhe 	折	c=1 d=0.0337086 t=3184
zhe 	着	c=2 d=1.19488 t=3184
zhe 	者	c=0 d=0.000408677 t=3184
zhe 	這	c=4 d=0.0481408 t=3184
zhe bian 	這邊	c=2 d=0.0910097 t=3184
zhe ci 	這次	c=5 d=0.999878 t=3184
zhe ge 	這個	c=30 d=3.60498 t=3184
zhe jiu 	這就	c=1 d=0.873716 t=3184
zhe kou 	折扣	c=1 d=0.0450492 t=3184
zhe kuai 	這塊	c=1 d=0.511709 t=3184
zhe lia 	這倆	c=2 d=0.00690681 t=3184
zhe lia zi 	這倆字	c=1 d=0.000399619 t=3184
zhe liang tian 	這兩天	c=0 d=0.0263158 t=3184
zhe liang tiao 	這兩條	c=1 d=1.96504e-06 t=3184
zhe me 	這麼	c=7 d=1.12242 t=3184
zhe shi 	這是	c=3 d=0.542847 t=3184
zhe shou ji 	這手機	c=1 d=0.427415 t=3184
zhe xie 	這些	c=1 d=0.0081887 t=3184
zhe yang 	這樣	c=2 d=0.811312 t=3184
zhe yang a 	這樣啊	c=1 d=1.56128e-06 t=3184
zhe yang de 	這樣的	c=1 d=0.634448 t=3184
zhen de 	真的	c=2 d=0.000172497 t=3184
zhen dui 	針對	c=1 d=0.594521 t=3184
zheng chang 	正常	c=2 d=0.0135031 t=3184
zheng ge 	整個	c=3 d=0.0278205 t=3184
zheng hang 	整行	c=0 d=0.000109172 t=3184
zheng li 	整理	c=1 d=0.392586 t=3184
zhi 	值	c=4 d=0.135922 t=3184
zhi cha 	只差	c=1 d=0.105928 t=3184
zhi chi 	支持	c=2 d=0.000113657 t=3184
zhi dao 	知道	c=0 d=1.09191e-06 t=3184
zhi de 	指的	c=1 d=6.70548e-05 t=3184
zhi du 	只讀	c=2 d=0.0010816 t=3184
zhi fu bao 	支付寶	c=1 d=9.87998e-06 t=3184
zhi hou 	之後	c=5 d=0.855419 t=3184
zhi hu 	支護	c=1 d=0.995012 t=3184
zhi hu 	知乎	c=1 d=1 t=3184
zhi jian 	之間	c=4 d=0.000774404 t=3184
zhi leng 	製冷	c=1 d=6.82444e-06 t=3184
zhi qian 	之前	c=2 d=0.000883164 t=3184
zhi tiao 	紙條	c=1 d=2.70611e-06 t=3184
zhi wen 	指紋	c=1 d=0.506518 t=3184
zhi xing 	執行	c=8 d=0.478961 t=3184
zhi yao 	只要	c=1 d=9.95351e-05 t=3184
zhong 	中	c=42 d=6.93937 t=3184
zhong de 	中的	c=2 d=0.0055558 t=3184
zhong duan 	終端	c=0 d=0.0390628 t=3184
zhong duan xia 	終端下	c=1 d=0.392586 t=3184
zhong gou 	種狗	c=1 d=0.737123 t=3184
zhong jian 	中間	c=1 d=1.87857e-06 t=3184
zhong lei 	種類	c=1 d=2.1232e-05 t=3184
zhong tong kuai di 	中通快遞	c=1 d=0.995012 t=3184
zhong wen 	中文	c=5 d=0.442679 t=3184
zhong wu 	中午	c=2 d=0.000305248 t=3184
zhou liu 	週六	c=1 d=0.000269216 t=3184
zhou mo 	週末	c=1 d=0.205976 t=3184
zhou san 	週三	c=0 d=2.63884e-05 t=3184
zhou san le 	週三了	c=1 d=0.000265207 t=3184
zhu 	主	c=0 d=4.30816e-07 t=3184
zhu 	註	c=2 d=0.0947874 t=3184
zhu de 	住的	c=0 d=0.000287017 t=3184
zhu jian 	主鍵	c=2 d=0.013006 t=3184
zhu shi 	註釋	c=2 d=1.57181 t=3184
zhu shu ju 	主數據	c=24 d=0.414816 t=3184
zhu ti 	主題	c=1 d=0.00105946 t=3184
zhu ye 	主頁	c=1 d=0.000135709 t=3184
zhuan 	轉	c=2 d=0.0669233 t=3184
zhuan cheng 	專程	c=1 d=0.0144076 t=3184
zhuan cheng 	轉成	c=1 d=0.0144798 t=3184
zhuan huan 	轉換	c=13 d=0.138252 t=3184
zhuan pin yin 	轉拼音	c=1 d=0.000340532 t=3184
zhuang 	裝	c=0 d=0.00146253 t=3184
zhuang huan cheng 	裝換成	c=1 d=0.0146986 t=3184
zhun bei 	準備	c=1 d=4.45009e-05 t=3184
zi 	字	c=3 d=0.002188 t=3184
zi dian 	字典	c=1 d=1.94549e-06 t=3184
zi ding yi 	自定義	c=1 d=0.0898153 t=3184
zi dong 	自動	c=2 d=0.826831 t=3184
zi duan 	字段	c=20 d=4.53816 t=3184
zi duan chang du 	字段長度	c=1 d=1.28137e-05 t=3184
zi fu 	字符	c=7 d=0.00474226 t=3184
zi fu chuan 	字符串	c=6 d=0.00102409 t=3184
zi fu shu zu 	字符數組	c=1 d=0.000209665 t=3184
zi ji 	自己	c=2 d=0.524783 t=3184
zi ku 	字庫	c=2 d=0.00097624 t=3184
zi mu 	字母	c=7 d=1.27619e-05 t=3184
zi ti 	字體	c=5 d=1.39212e-05 t=3184
zi yuan 	資源	c=4 d=0.000526575 t=3184
zong hang 	總行	c=1 d=8.93978e-06 t=3184
zong kuo 	總括	c=0 d=0.000286554 t=3184
zou 	走	c=0 d=3.0354e-05 t=3184
zu 	組	c=5 d=0.0555851 t=3184
zui 	最	c=0 d=0.00569493 t=3184
zui da hua 	最大化	c=1 d=2.90232e-06 t=3184
zui di 	最低	c=2 d=0.0788156 t=3184
zui hou 	最後	c=1 d=0.00338223 t=3184
zui hou yi men 	最後一門	c=2 d=5.3448e-05 t=3184
zui jin 	最近	c=4 d=0.114397 t=3184
zui pian yi 	最便宜	c=1 d=0.0457301 t=3184
zui xi huan 	最喜歡	c=1 d=0.0115047 t=3184
zui xia mian 	最下面	c=2 d=0.00160997 t=3184
zuo 	做	c=3 d=1.62161 t=3184
zuo de 	做的	c=2 d=0.00909708 t=3184
zuo deng 	坐等	c=1 d=9.25821e-06 t=3184
zuo ge 	做個	c=1 d=0.00782838 t=3184
zuo tian 	昨天	c=3 d=0.0182886 t=3184
zuo wei 	作爲	c=1 d=0.0011306 t=3184
zuo yi ci 	做一次	c=1 d=0.0274607 t=3184
zuo you 	左右	c=1 d=0.242925 t=3184
